scenario,controller,station,block,completed,total_tasks,deadline_misses,tardiness,idle_blocks,busy_blocks,crane_blocks,cancellations,starts,mismatch_blocks,aborted_blocks,makespan,cost,cost_idle,cost_cancel,cost_tardy,cost_mismatch,cost_restart,tuned_param
base,operating_limit,267,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,267,8,10,10,0,0,45,15,60,0,10,5,5,16,7.15,0.9000000000000005,0.0,0.0,5.0,1.25,
base,operating_limit,267,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,267,10,10,10,0,0,49,11,60,1,11,2,2,16,3.9800000000000004,0.9800000000000005,0.5,0.0,2.0,0.5,
base,operating_limit,267,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,267,12,10,10,0,0,47,13,60,0,10,3,3,14,4.69,0.9400000000000005,0.0,0.0,3.0,0.75,
base,operating_limit,267,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,267,14,10,10,0,0,41,19,60,1,11,10,10,25,13.82,0.8200000000000004,0.5,0.0,10.0,2.5,
base,operating_limit,267,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,267,16,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,269,0,10,10,3,26,52,8,60,2,12,0,0,31,9.84,1.0400000000000005,1.0,7.8,0.0,0.0,
base,operating_limit,269,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,6,10,10,2,5,51,9,60,2,12,1,1,20,4.7700000000000005,1.0200000000000005,1.0,1.5,1.0,0.25,
base,operating_limit,269,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,10,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,269,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,12,10,10,0,0,50,10,60,2,12,2,2,18,4.5,1.0000000000000004,1.0,0.0,2.0,0.5,
base,operating_limit,269,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,269,16,10,10,2,6,51,9,60,2,12,1,1,21,5.07,1.0200000000000005,1.0,1.7999999999999998,1.0,0.25,
base,operating_limit,270,0,10,10,0,0,52,8,60,2,12,0,0,29,2.0400000000000005,1.0400000000000005,1.0,0.0,0.0,0.0,
base,operating_limit,270,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,4,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,270,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,6,10,10,1,1,52,8,60,2,12,0,0,15,2.3400000000000003,1.0400000000000005,1.0,0.3,0.0,0.0,
base,operating_limit,270,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,8,10,10,0,0,42,18,60,0,10,8,8,19,10.84,0.8400000000000004,0.0,0.0,8.0,2.0,
base,operating_limit,270,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,10,10,10,0,0,49,11,60,1,11,2,2,18,3.9800000000000004,0.9800000000000005,0.5,0.0,2.0,0.5,
base,operating_limit,270,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,12,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,14,10,10,0,0,50,10,60,1,11,1,1,15,2.7500000000000004,1.0000000000000004,0.5,0.0,1.0,0.25,
base,operating_limit,270,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,270,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,273,0,10,10,2,5,52,8,60,2,12,0,0,25,3.5400000000000005,1.0400000000000005,1.0,1.5,0.0,0.0,
base,operating_limit,273,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,6,10,10,2,5,50,10,60,0,10,0,0,17,2.5000000000000004,1.0000000000000004,0.0,1.5,0.0,0.0,
base,operating_limit,273,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,10,10,10,0,0,49,11,60,1,11,2,2,16,3.9800000000000004,0.9800000000000005,0.5,0.0,2.0,0.5,
base,operating_limit,273,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,12,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,273,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,14,10,10,0,0,46,14,60,0,10,4,4,15,5.920000000000001,0.9200000000000005,0.0,0.0,4.0,1.0,
base,operating_limit,273,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,273,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,275,0,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,275,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,6,10,10,1,3,51,9,60,1,11,0,0,16,2.4200000000000004,1.0200000000000005,0.5,0.8999999999999999,0.0,0.0,
base,operating_limit,275,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,10,10,10,0,0,47,13,60,0,10,3,3,14,4.69,0.9400000000000005,0.0,0.0,3.0,0.75,
base,operating_limit,275,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,12,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,275,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,275,16,10,10,0,0,51,9,60,1,11,0,0,13,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,277,0,10,10,0,0,50,10,60,3,13,3,3,43,6.25,1.0000000000000004,1.5,0.0,3.0,0.75,
base,operating_limit,277,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,4,10,10,0,0,50,10,60,0,10,0,0,16,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,6,10,10,1,2,50,10,60,2,12,2,2,19,5.1000000000000005,1.0000000000000004,1.0,0.6,2.0,0.5,
base,operating_limit,277,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,8,10,10,0,0,48,12,60,1,11,3,3,19,5.210000000000001,0.9600000000000005,0.5,0.0,3.0,0.75,
base,operating_limit,277,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,10,10,10,2,3,52,8,60,2,12,0,0,26,2.9400000000000004,1.0400000000000005,1.0,0.8999999999999999,0.0,0.0,
base,operating_limit,277,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,12,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,277,13,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,277,14,10,10,0,0,49,11,60,3,13,4,4,28,7.48,0.9800000000000005,1.5,0.0,4.0,1.0,
base,operating_limit,277,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,277,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,278,0,10,10,7,21,52,8,60,2,12,0,0,25,8.34,1.0400000000000005,1.0,6.3,0.0,0.0,
base,operating_limit,278,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,6,10,10,2,5,50,10,60,0,10,0,0,17,2.5000000000000004,1.0000000000000004,0.0,1.5,0.0,0.0,
base,operating_limit,278,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,12,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,278,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,279,0,10,10,5,29,52,8,60,2,12,0,0,30,10.74,1.0400000000000005,1.0,8.7,0.0,0.0,
base,operating_limit,279,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,6,10,10,1,2,50,10,60,1,11,1,1,16,3.3500000000000005,1.0000000000000004,0.5,0.6,1.0,0.25,
base,operating_limit,279,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,8,10,10,0,0,49,11,60,0,10,1,1,12,2.2300000000000004,0.9800000000000005,0.0,0.0,1.0,0.25,
base,operating_limit,279,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,10,10,10,0,0,48,12,60,0,10,2,2,14,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,279,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,12,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,279,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,14,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,279,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,280,0,10,10,3,11,52,8,60,2,12,0,0,29,5.34,1.0400000000000005,1.0,3.3,0.0,0.0,
base,operating_limit,280,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,6,10,10,1,1,50,10,60,1,11,1,1,15,3.0500000000000007,1.0000000000000004,0.5,0.3,1.0,0.25,
base,operating_limit,280,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,12,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,280,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,14,10,10,0,0,47,13,60,0,10,3,3,14,4.69,0.9400000000000005,0.0,0.0,3.0,0.75,
base,operating_limit,280,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,280,16,10,10,1,1,51,9,60,1,11,0,0,14,1.8200000000000005,1.0200000000000005,0.5,0.3,0.0,0.0,
base,operating_limit,283,0,10,10,6,47,52,8,60,2,12,0,0,32,16.14,1.0400000000000005,1.0,14.1,0.0,0.0,
base,operating_limit,283,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,4,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,6,10,10,2,5,51,9,60,1,11,0,0,17,3.0200000000000005,1.0200000000000005,0.5,1.5,0.0,0.0,
base,operating_limit,283,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,8,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,10,10,10,0,0,50,10,60,0,10,0,0,12,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,12,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,283,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,14,10,10,0,0,49,11,60,0,10,1,1,12,2.2300000000000004,0.9800000000000005,0.0,0.0,1.0,0.25,
base,operating_limit,283,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,283,16,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,0,10,10,0,0,51,9,60,3,13,2,2,41,5.0200000000000005,1.0200000000000005,1.5,0.0,2.0,0.5,
base,operating_limit,285,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,4,10,10,0,0,50,10,60,0,10,0,0,15,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,6,10,10,1,2,50,10,60,2,12,2,2,19,5.1000000000000005,1.0000000000000004,1.0,0.6,2.0,0.5,
base,operating_limit,285,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,8,10,10,0,0,50,10,60,1,11,1,1,17,2.7500000000000004,1.0000000000000004,0.5,0.0,1.0,0.25,
base,operating_limit,285,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,10,10,10,4,18,53,7,60,3,13,0,0,26,7.96,1.0600000000000005,1.5,5.3999999999999995,0.0,0.0,
base,operating_limit,285,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,12,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,285,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,14,10,10,0,0,49,11,60,3,13,4,4,28,7.48,0.9800000000000005,1.5,0.0,4.0,1.0,
base,operating_limit,285,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,285,16,10,10,1,1,51,9,60,2,12,1,1,22,3.5700000000000003,1.0200000000000005,1.0,0.3,1.0,0.25,
base,operating_limit,286,0,10,10,4,26,51,9,60,3,13,2,2,37,12.82,1.0200000000000005,1.5,7.8,2.0,0.5,
base,operating_limit,286,1,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,2,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,3,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,4,10,10,0,0,51,9,60,1,11,0,0,13,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,286,5,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,6,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,286,7,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,8,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,286,9,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,10,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,11,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,12,10,10,0,0,51,9,60,1,11,0,0,14,1.5200000000000005,1.0200000000000005,0.5,0.0,0.0,0.0,
base,operating_limit,286,13,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
base,operating_limit,286,14,10,10,0,0,48,12,60,0,10,2,2,13,3.4600000000000004,0.9600000000000005,0.0,0.0,2.0,0.5,
base,operating_limit,286,15,10,10,0,0,50,10,60,0,10,0,0,11,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,
